"Input Order","Search Term","Human GeneID","HGNCID","Human Symbol","Species 2","Fly GeneID","Fly Species Gene ID","Fly Symbol","DIOPT Score","Weighted Score","Rank","Best Score","Best Score Reverse","Prediction Derived From","Alignment & Scores","Feedback","Gene2FunctionDetails"
"33","ADAMTS7","11173","223","ADAMTS7","Fly","41887","FBgn0286071","AdamTS-A","3","2.81","low","No","No","eggNOG, OrthoDB, orthoMCL","","Add","AdamTS-A details"
"33","ADAMTS7","11173","223","ADAMTS7","Fly","35424","FBgn0051619","nolo","2","2","low","No","No","eggNOG, Panther","","Add","nolo details"
"33","ADAMTS7","11173","223","ADAMTS7","Fly","43872","FBgn0003137","Ppn","2","1.83","low","No","No","Compara, eggNOG","","Add","Ppn details"
"34","ADAMTS8","11095","224","ADAMTS8","Fly","41887","FBgn0286071","AdamTS-A","6","5.75","moderate","Yes","No","Compara, eggNOG, OrthoDB, orthoMCL, Panther, Phylome","","Add","AdamTS-A details"
"34","ADAMTS8","11095","224","ADAMTS8","Fly","31490","FBgn0029791","CG4096","3","2.84","low","No","No","Compara, eggNOG, OrthoDB","","Add","CG4096 details"
"34","ADAMTS8","11095","224","ADAMTS8","Fly","37762","FBgn0034903","sona","2","2","low","No","No","eggNOG, Panther","","Add","sona details"
"34","ADAMTS8","11095","224","ADAMTS8","Fly","34435","FBgn0032252","loh","2","1.83","low","No","No","Compara, eggNOG","","Add","loh details"
"34","ADAMTS8","11095","224","ADAMTS8","Fly","43872","FBgn0003137","Ppn","2","1.83","low","No","No","Compara, eggNOG","","Add","Ppn details"
"35","ADAMTS9","56999","13202","ADAMTS9","Fly","41887","FBgn0286071","AdamTS-A","11","10.91","high","Yes","Yes","eggNOG, Hieranoid, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp","","Add","AdamTS-A details"
"35","ADAMTS9","56999","13202","ADAMTS9","Fly","31490","FBgn0029791","CG4096","3","2.84","low","No","No","Compara, eggNOG, OrthoDB","","Add","CG4096 details"
"35","ADAMTS9","56999","13202","ADAMTS9","Fly","37762","FBgn0034903","sona","2","2","low","No","No","eggNOG, Panther","","Add","sona details"
"35","ADAMTS9","56999","13202","ADAMTS9","Fly","34435","FBgn0032252","loh","2","1.83","low","No","No","Compara, eggNOG","","Add","loh details"
"35","ADAMTS9","56999","13202","ADAMTS9","Fly","43872","FBgn0003137","Ppn","2","1.83","low","No","No","Compara, eggNOG","","Add","Ppn details"
"36","ADAMTSL1","92949","14632","ADAMTSL1","Fly","35424","FBgn0051619","nolo","9","8.86","moderate","Yes","No","eggNOG, Hieranoid, Inparanoid, OrthoDB, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","nolo details"
"36","ADAMTSL1","92949","14632","ADAMTSL1","Fly","31490","FBgn0029791","CG4096","2","1.83","low","No","No","Compara, eggNOG","","Add","CG4096 details"
"36","ADAMTSL1","92949","14632","ADAMTSL1","Fly","34435","FBgn0032252","loh","2","1.83","low","No","No","Compara, eggNOG","","Add","loh details"
"36","ADAMTSL1","92949","14632","ADAMTSL1","Fly","43872","FBgn0003137","Ppn","2","1.83","low","No","No","Compara, eggNOG","","Add","Ppn details"
"37","ADAMTSL2","9719","14631","ADAMTSL2","Fly","31490","FBgn0029791","CG4096","3","2.93","moderate","Yes","No","Compara, eggNOG, Panther","","Add","CG4096 details"
"37","ADAMTSL2","9719","14631","ADAMTSL2","Fly","34435","FBgn0032252","loh","3","2.93","moderate","Yes","No","Compara, eggNOG, Panther","","Add","loh details"
"37","ADAMTSL2","9719","14631","ADAMTSL2","Fly","43872","FBgn0003137","Ppn","3","2.93","moderate","Yes","No","Compara, eggNOG, Panther","","Add","Ppn details"
"37","ADAMTSL2","9719","14631","ADAMTSL2","Fly","37619","FBgn0086408","stl","2","2","moderate","No","Yes","eggNOG, Panther","","Add","stl details"
"37","ADAMTSL2","9719","14631","ADAMTSL2","Fly","35424","FBgn0051619","nolo","2","2","low","No","No","eggNOG, Panther","","Add","nolo details"
"37","ADAMTSL2","9719","14631","ADAMTSL2","Fly","41887","FBgn0286071","AdamTS-A","2","1.83","low","No","No","Compara, eggNOG","","Add","AdamTS-A details"
"38","ADAMTSL3","57188","14633","ADAMTSL3","Fly","35424","FBgn0051619","nolo","10","9.87","high","Yes","Yes","eggNOG, Hieranoid, Inparanoid, OMA, OrthoDB, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","nolo details"
"39","ADAMTSL4","54507","19706","ADAMTSL4","Fly","34435","FBgn0032252","loh","10","9.8","moderate","Yes","No","Compara, eggNOG, Hieranoid, Inparanoid, Isobase, OrthoDB, OrthoFinder, orthoMCL, Panther, TreeFam","","Add","loh details"
"39","ADAMTSL4","54507","19706","ADAMTSL4","Fly","37619","FBgn0086408","stl","2","2","moderate","No","Yes","eggNOG, Panther","","Add","stl details"
"39","ADAMTSL4","54507","19706","ADAMTSL4","Fly","31490","FBgn0029791","CG4096","3","2.93","low","No","No","Compara, eggNOG, Panther","","Add","CG4096 details"
"39","ADAMTSL4","54507","19706","ADAMTSL4","Fly","43872","FBgn0003137","Ppn","3","2.93","low","No","No","Compara, eggNOG, Panther","","Add","Ppn details"
"39","ADAMTSL4","54507","19706","ADAMTSL4","Fly","35424","FBgn0051619","nolo","2","2","low","No","No","eggNOG, Panther","","Add","nolo details"
"39","ADAMTSL4","54507","19706","ADAMTSL4","Fly","41887","FBgn0286071","AdamTS-A","2","1.83","low","No","No","Compara, eggNOG","","Add","AdamTS-A details"
"40","ADAMTSL5","339366","27912","ADAMTSL5","Fly","31490","FBgn0029791","CG4096","3","2.93","moderate","Yes","No","Compara, eggNOG, Panther","","Add","CG4096 details"
"40","ADAMTSL5","339366","27912","ADAMTSL5","Fly","34435","FBgn0032252","loh","3","2.93","moderate","Yes","No","Compara, eggNOG, Panther","","Add","loh details"
"40","ADAMTSL5","339366","27912","ADAMTSL5","Fly","43872","FBgn0003137","Ppn","3","2.93","moderate","Yes","No","Compara, eggNOG, Panther","","Add","Ppn details"
"40","ADAMTSL5","339366","27912","ADAMTSL5","Fly","37619","FBgn0086408","stl","2","2","moderate","No","Yes","eggNOG, Panther","","Add","stl details"
"40","ADAMTSL5","339366","27912","ADAMTSL5","Fly","35424","FBgn0051619","nolo","2","2","low","No","No","eggNOG, Panther","","Add","nolo details"
"41","ADCK1","57143","19038","ADCK1","Fly","37938","FBgn0035039","Adck","14","13.8","high","Yes","Yes","Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","Adck details"
"41","ADCK1","57143","19038","ADCK1","Fly","39260","FBgn0036142","CG7616","4","3.81","moderate","No","No","eggNOG, OrthoDB, OrthoFinder, orthoMCL","","Add","CG7616 details"
"42","ADCYAP1","116","241","ADCYAP1","Fly","36421","FBgn0003975","vg","1","1.01","low","Yes","No","OrthoDB","","Add","vg details"
"43","ADGRB1","575","943","ADGRB1","Fly","35846","FBgn0033313","Cirl","1","1.1","low","Yes","No","Panther","","Add","Cirl details"
"43","ADGRB1","575","943","ADGRB1","Fly","37762","FBgn0034903","sona","1","0.9","low","Yes","No","eggNOG","","Add","sona details"
"43","ADGRB1","575","943","ADGRB1","Fly","35424","FBgn0051619","nolo","1","0.9","low","Yes","No","eggNOG","","Add","nolo details"
"43","ADGRB1","575","943","ADGRB1","Fly","31490","FBgn0029791","CG4096","1","0.9","low","Yes","No","eggNOG","","Add","CG4096 details"
"43","ADGRB1","575","943","ADGRB1","Fly","41887","FBgn0286071","AdamTS-A","1","0.9","low","Yes","No","eggNOG","","Add","AdamTS-A details"
"43","ADGRB1","575","943","ADGRB1","Fly","318845","FBgn0051609","CG31609","1","0.9","low","Yes","No","eggNOG","","Add","CG31609 details"
"43","ADGRB1","575","943","ADGRB1","Fly","34435","FBgn0032252","loh","1","0.9","low","Yes","No","eggNOG","","Add","loh details"
"43","ADGRB1","575","943","ADGRB1","Fly","43872","FBgn0003137","Ppn","1","0.9","low","Yes","No","eggNOG","","Add","Ppn details"
"43","ADGRB1","575","943","ADGRB1","Fly","37619","FBgn0086408","stl","1","0.9","low","Yes","No","eggNOG","","Add","stl details"
"44","ADGRE3","84658","23647","ADGRE3","Fly","35846","FBgn0033313","Cirl","2","2","moderate","Yes","No","eggNOG, Panther","","Add","Cirl details"
"45","ADGRE5","976","1711","ADGRE5","Fly","35846","FBgn0033313","Cirl","3","3","moderate","Yes","No","eggNOG, OrthoInspector, Panther","","Add","Cirl details"
"46","ADGRF1","266977","18990","ADGRF1","Fly","36960","FBgn0034219","mthl4","2","1.85","high","Yes","Yes","eggNOG, Isobase","","Add","mthl4 details"
"47","ADGRG1","9289","4512","ADGRG1","Fly","35846","FBgn0033313","Cirl","2","2","moderate","Yes","No","eggNOG, Panther","","Add","Cirl details"
"47","ADGRG1","9289","4512","ADGRG1","Fly","43681","FBgn0039821","CG15556","2","2","moderate","Yes","No","eggNOG, Panther","","Add","CG15556 details"
"47","ADGRG1","9289","4512","ADGRG1","Fly","43678","FBgn0039818","CG11318","2","2","moderate","Yes","No","eggNOG, Panther","","Add","CG11318 details"
"48","ADIPOQ","9370","13633","ADIPOQ","Fly","32099","FBgn0030310","PGRP-SA","1","1.01","low","Yes","No","OrthoDB","","Add","PGRP-SA details"
"48","ADIPOQ","9370","13633","ADIPOQ","Fly","41379","FBgn0037906","PGRP-LB","1","1.01","low","Yes","No","OrthoDB","","Add","PGRP-LB details"
"48","ADIPOQ","9370","13633","ADIPOQ","Fly","39869","FBgn0043577","PGRP-SB2","1","1.01","low","Yes","No","OrthoDB","","Add","PGRP-SB2 details"
"48","ADIPOQ","9370","13633","ADIPOQ","Fly","39064","FBgn0035977","PGRP-LF","1","1.01","low","Yes","No","OrthoDB","","Add","PGRP-LF details"
"48","ADIPOQ","9370","13633","ADIPOQ","Fly","35861","FBgn0033327","PGRP-SC1b","1","1.01","low","Yes","No","OrthoDB","","Add","PGRP-SC1b details"
"48","ADIPOQ","9370","13633","ADIPOQ","Fly","35862","FBgn0043575","PGRP-SC2","1","1.01","low","Yes","No","OrthoDB","","Add","PGRP-SC2 details"
"48","ADIPOQ","9370","13633","ADIPOQ","Fly","32534","FBgn0030695","PGRP-LE","1","1.01","low","Yes","No","OrthoDB","","Add","PGRP-LE details"
"48","ADIPOQ","9370","13633","ADIPOQ","Fly","38858","FBgn0035806","PGRP-SD","1","1.01","low","Yes","No","OrthoDB","","Add","PGRP-SD details"
"48","ADIPOQ","9370","13633","ADIPOQ","Fly","39870","FBgn0043578","PGRP-SB1","1","1.01","low","Yes","No","OrthoDB","","Add","PGRP-SB1 details"
"48","ADM","133","259","ADM","","none found","","","","","","","","","","",""
"48","ADM2","79924","28898","ADM2","","none found","","","","","","","","","","",""
"48","ADM5","199800","27293","ADM5","","none found","","","","","","","","","","",""
"49","AEBP1","165","303","AEBP1","Fly","30998","FBgn0004648","svr","2","1.81","moderate","Yes","No","eggNOG, Phylome","","Add","svr details"
"49","AFM","173","316","AFM","","none found","","","","","","","","","","",""
"49","AFP","174","317","AFP","","none found","","","","","","","","","","",""
"49","AGER","177","320","AGER","","none found","","","","","","","","","","",""
"50","AGGF1","55109","24684","AGGF1","Fly","36689","FBgn0034002","CG8079","13","12.8","high","Yes","Yes","Compara, eggNOG, Hieranoid, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","CG8079 details"
"51","AGRN","375790","329","AGRN","Fly","45320","FBgn0284408","trol","3","3.01","moderate","Yes","No","eggNOG, OrthoDB, Panther","","Add","trol details"
"51","AGRN","375790","329","AGRN","Fly","50302","FBgn0052354","CG32354","3","2.85","moderate","Yes","No","Isobase, OrthoFinder, orthoMCL","","Add","CG32354 details"
"51","AGRN","375790","329","AGRN","Fly","36771","FBgn0034070","SP2353","2","1.91","low","No","No","eggNOG, OrthoDB","","Add","SP2353 details"
"51","AGRN","375790","329","AGRN","Fly","3771890","FBgn0031414","eys","2","1.86","low","No","No","eggNOG, TreeFam","","Add","eys details"
"51","AGRP","181","330","AGRP","","none found","","","","","","","","","","",""
"52","AGT","183","333","AGT","Fly","35519","FBgn0263109","CG43366","1","1.1","low","Yes","Yes","Panther","","Add","CG43366 details"
"52","AGT","183","333","AGT","Fly","35599","FBgn0033112","Spn42Db","1","1.1","low","Yes","No","Panther","","Add","Spn42Db details"
"52","AGT","183","333","AGT","Fly","43642","FBgn0039795","Spn100A","1","1.1","low","Yes","Yes","Panther","","Add","Spn100A details"
"52","AGT","183","333","AGT","Fly","36163","FBgn0033574","Spn47C","1","1.1","low","Yes","No","Panther","","Add","Spn47C details"
"52","AGT","183","333","AGT","Fly","40234","FBgn0262057","Spn77Ba","1","1.1","low","Yes","No","Panther","","Add","Spn77Ba details"
"52","AGT","183","333","AGT","Fly","49808","FBgn0028988","Spn42Dd","1","1.1","low","Yes","No","Panther","","Add","Spn42Dd details"
"52","AGT","183","333","AGT","Fly","45908","FBgn0002930","nec","1","1.1","low","Yes","No","Panther","","Add","nec details"
"52","AGT","183","333","AGT","Fly","45815","FBgn0028990","Spn27A","1","1.1","low","Yes","No","Panther","","Add","Spn27A details"
"52","AGT","183","333","AGT","Fly","49807","FBgn0028987","Spn28F","1","1.1","low","Yes","No","Panther","","Add","Spn28F details"
"52","AGT","183","333","AGT","Fly","49805","FBgn0265137","Spn42Da","1","1.1","low","Yes","No","Panther","","Add","Spn42Da details"
"52","AGT","183","333","AGT","Fly","34091","FBgn0031973","Spn28Dc","1","1.1","low","Yes","No","Panther","","Add","Spn28Dc details"
"52","AGT","183","333","AGT","Fly","40236","FBgn0036970","Spn77Bc","1","1.1","low","Yes","No","Panther","","Add","Spn77Bc details"
"52","AGT","183","333","AGT","Fly","317912","FBgn0052203","Spn75F","1","1.1","low","Yes","No","Panther","","Add","Spn75F details"
"52","AGT","183","333","AGT","Fly","34339","FBgn0032178","Spn31A","1","1.1","low","Yes","No","Panther","","Add","Spn31A details"
"52","AGT","183","333","AGT","Fly","41221","FBgn0037772","Spn85F","1","1.1","low","Yes","Yes","Panther","","Add","Spn85F details"
"52","AGT","183","333","AGT","Fly","34082","FBgn0051902","Spn28Da","1","1.1","low","Yes","No","Panther","","Add","Spn28Da details"
"52","AGT","183","333","AGT","Fly","40235","FBgn0036969","Spn77Bb","1","1.1","low","Yes","No","Panther","","Add","Spn77Bb details"
"52","AGT","183","333","AGT","Fly","49803","FBgn0028983","Spn55B","1","1.1","low","Yes","No","Panther","","Add","Spn55B details"
"52","AGT","183","333","AGT","Fly","45040","FBgn0024293","Spn43Ab","1","1.1","low","Yes","No","Panther","","Add","Spn43Ab details"
"52","AGT","183","333","AGT","Fly","35602","FBgn0033115","Spn42De","1","1.1","low","Yes","No","Panther","","Add","Spn42De details"
"52","AGT","183","333","AGT","Fly","35600","FBgn0033113","Spn42Dc","1","1.1","low","Yes","No","Panther","","Add","Spn42Dc details"
"52","AGT","183","333","AGT","Fly","34035","FBgn0083141","Spn28B","1","1.1","low","Yes","No","Panther","","Add","Spn28B details"
"52","AGT","183","333","AGT","Fly","49804","FBgn0028984","Spn88Ea","1","1.1","low","Yes","No","Panther","","Add","Spn88Ea details"
"52","AGT","183","333","AGT","Fly","35639","FBgn0044011","Spn43Ad","1","1.1","low","Yes","No","Panther","","Add","Spn43Ad details"
"52","AGT","183","333","AGT","Fly","49806","FBgn0028986","Spn38F","1","1.1","low","Yes","No","Panther","","Add","Spn38F details"
"52","AGT","183","333","AGT","Fly","326261","FBgn0053121","Spn28Db","1","1.1","low","Yes","No","Panther","","Add","Spn28Db details"
"52","AGT","183","333","AGT","Fly","36931","FBgn0034195","Spn53F","1","1.1","low","Yes","No","Panther","","Add","Spn53F details"
"52","AGT","183","333","AGT","Fly","41829","FBgn0038299","Spn88Eb","1","1.1","low","Yes","No","Panther","","Add","Spn88Eb details"
"52","AGT","183","333","AGT","Fly","45041","FBgn0024294","Spn43Aa","1","1.1","low","Yes","No","Panther","","Add","Spn43Aa details"
"52","AHSG","197","349","AHSG","","none found","","","","","","","","","","",""
"53","AIMP1","9255","10648","AIMP1","Fly","35892","FBgn0033351","AIMP1","15","14.75","high","Yes","Yes","Compara, eggNOG, Hieranoid, Homologene, Inparanoid, Isobase, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","AIMP1 details"
"53","AIMP1","9255","10648","AIMP1","Fly","39829","FBgn0027080","TyrRS","2","1.91","low","No","No","eggNOG, OrthoDB","","Add","TyrRS details"
"54","AKR1B10","57016","382","AKR1B10","Fly","39304","FBgn0086254","CG6084","13","12.79","high","Yes","Yes","eggNOG, Hieranoid, Homologene, Inparanoid, Isobase, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, TreeFam","","Add","CG6084 details"
"54","AKR1B10","57016","382","AKR1B10","Fly","38463","FBgn0027552","CG10863","7","6.86","moderate","No","Yes","eggNOG, Hieranoid, Isobase, OrthoDB, OrthoFinder, orthoMCL, Panther","","Add","CG10863 details"
"54","AKR1B10","57016","382","AKR1B10","Fly","35586","FBgn0033101","CG9436","6","5.91","moderate","No","No","eggNOG, Hieranoid, OrthoDB, OrthoFinder, orthoMCL, Panther","","Add","CG9436 details"
"54","AKR1B10","57016","382","AKR1B10","Fly","38462","FBgn0035476","CG12766","6","5.91","moderate","No","No","eggNOG, Hieranoid, OrthoDB, OrthoFinder, orthoMCL, Panther","","Add","CG12766 details"
"54","AKR1B10","57016","382","AKR1B10","Fly","39424","FBgn0036290","CG10638","6","5.91","moderate","No","Yes","eggNOG, Hieranoid, OrthoDB, OrthoFinder, orthoMCL, Panther","","Add","CG10638 details"
"54","AKR1B10","57016","382","AKR1B10","Fly","39305","FBgn0036183","CG6083","6","5.91","moderate","No","No","eggNOG, Hieranoid, OrthoDB, OrthoFinder, orthoMCL, Panther","","Add","CG6083 details"
"54","AKR1B10","57016","382","AKR1B10","Fly","19988923","FBgn0058064","ARY","5","4.96","moderate","No","Yes","eggNOG, Isobase, OrthoDB, OrthoFinder, Panther","","Add","ARY details"
"54","AKR1B10","57016","382","AKR1B10","Fly","40946","FBgn0037537","CG2767","4","4.01","moderate","No","No","eggNOG, OrthoDB, OrthoFinder, Panther","","Add","CG2767 details"
"54","ALB","213","399","ALB","","none found","","","","","","","","","","",""
"54","ALKAL1","389658","33775","ALKAL1","","none found","","","","","","","","","","",""
"54","ALKAL2","285016","27683","ALKAL2","","none found","","","","","","","","","","",""
"54","AMBN","258","452","AMBN","","none found","","","","","","","","","","",""
"55","AMBP","259","453","AMBP","Fly","318845","FBgn0051609","CG31609","1","1.1","low","Yes","No","Panther","","Add","CG31609 details"
"55","AMBP","259","453","AMBP","Fly","318910","FBgn0263747","CG43672","1","1.01","low","Yes","No","OrthoDB","","Add","CG43672 details"
"55","AMBP","259","453","AMBP","Fly","37293","FBgn0034493","CG8908","1","1.01","low","Yes","No","OrthoDB","","Add","CG8908 details"
"55","AMBP","259","453","AMBP","Fly","33104","FBgn0031171","CG1801","1","1.01","low","Yes","No","OrthoDB","","Add","CG1801 details"
"55","AMBP","259","453","AMBP","Fly","39977","FBgn0261998","CG42816","1","1.01","low","Yes","No","OrthoDB","","Add","CG42816 details"
"55","AMBP","259","453","AMBP","Fly","34783","FBgn0028539","Eato","1","1.01","low","Yes","No","OrthoDB","","Add","Eato details"
"55","AMBP","259","453","AMBP","Fly","318066","FBgn0083956","CG34120","1","1.01","low","Yes","No","OrthoDB","","Add","CG34120 details"
"55","AMBP","259","453","AMBP","Fly","33102","FBgn0031169","CG1494","1","1.01","low","Yes","No","OrthoDB","","Add","CG1494 details"
"55","AMBP","259","453","AMBP","Fly","33103","FBgn0031170","ABCA","1","1.01","low","Yes","No","OrthoDB","","Add","ABCA details"
"55","AMBP","259","453","AMBP","Fly","42382","FBgn0051213","CG31213","1","1.01","low","Yes","No","OrthoDB","","Add","CG31213 details"
"55","AMBP","259","453","AMBP","Fly","39971","FBgn0036747","CG6052","1","1.01","low","Yes","No","OrthoDB","","Add","CG6052 details"
"55","AMBP","259","453","AMBP","Fly","38893","FBgn0035833","CG7565","1","0.93","low","Yes","No","Compara","","Add","CG7565 details"
"55","AMBP","259","453","AMBP","Fly","33590","FBgn0031559","CG3513","1","0.9","low","Yes","No","eggNOG","","Add","CG3513 details"
"55","AMBP","259","453","AMBP","Fly","43923","FBgn0262870","axo","1","0.9","low","Yes","No","eggNOG","","Add","axo details"
"55","AMBP","259","453","AMBP","Fly","33593","FBgn0031562","CG3604","1","0.9","low","Yes","No","eggNOG","","Add","CG3604 details"
