"Input Order","Search Term","Human GeneID","HGNCID","Human Symbol","Species 2","Fly GeneID","Fly Species Gene ID","Fly Symbol","DIOPT Score","Weighted Score","Rank","Best Score","Best Score Reverse","Prediction Derived From","Alignment & Scores","Feedback","Gene2FunctionDetails"
"32","ADGRF4","221393","19011","ADGRF4","Fly","41438","FBgn0037960","mthl5","1","0.9","low","Yes","Yes","eggNOG","","Add","mthl5 details"
"32","ADGRF4","221393","19011","ADGRF4","Fly","43681","FBgn0039821","CG15556","1","0.9","low","Yes","No","eggNOG","","Add","CG15556 details"
"32","ADGRF4","221393","19011","ADGRF4","Fly","117467","FBgn0045443","mthl11","1","0.9","low","Yes","No","eggNOG","","Add","mthl11 details"
"32","ADGRF4","221393","19011","ADGRF4","Fly","36960","FBgn0034219","mthl4","1","0.9","low","Yes","No","eggNOG","","Add","mthl4 details"
"32","ADGRF4","221393","19011","ADGRF4","Fly","14462915","FBgn0264699","CG43968","1","0.9","low","Yes","No","eggNOG","","Add","CG43968 details"
"32","ADGRF4","221393","19011","ADGRF4","Fly","36961","FBgn0028956","mthl3","1","0.9","low","Yes","No","eggNOG","","Add","mthl3 details"
"32","ADGRF4","221393","19011","ADGRF4","Fly","38839","FBgn0035789","mthl6","1","0.9","low","Yes","Yes","eggNOG","","Add","mthl6 details"
"32","ADGRF4","221393","19011","ADGRF4","Fly","43678","FBgn0039818","CG11318","1","0.9","low","Yes","No","eggNOG","","Add","CG11318 details"
"32","ADGRF4","221393","19011","ADGRF4","Fly","32637","FBgn0030766","mthl1","1","0.9","low","Yes","Yes","eggNOG","","Add","mthl1 details"
"32","ADGRF4","221393","19011","ADGRF4","Fly","246395","FBgn0050018","mthl13","1","0.9","low","Yes","Yes","eggNOG","","Add","mthl13 details"
"32","ADGRF4","221393","19011","ADGRF4","Fly","38910","FBgn0035847","mthl7","1","0.9","low","Yes","Yes","eggNOG","","Add","mthl7 details"
"32","ADGRF4","221393","19011","ADGRF4","Fly","35846","FBgn0033313","Cirl","1","0.9","low","Yes","No","eggNOG","","Add","Cirl details"
"32","ADGRF4","221393","19011","ADGRF4","Fly","38058","FBgn0023000","mth","1","0.9","low","Yes","No","eggNOG","","Add","mth details"
"32","ADGRF4","221393","19011","ADGRF4","Fly","261599","FBgn0045442","mthl12","1","0.9","low","Yes","Yes","eggNOG","","Add","mthl12 details"
"32","ADGRF4","221393","19011","ADGRF4","Fly","38636","FBgn0035623","mthl2","1","0.9","low","Yes","No","eggNOG","","Add","mthl2 details"
"32","ADNP2","22850","23803","ADNP2","","none found","","","","","","","","","","",""
"33","AFF1","4299","7135","AFF1","Fly","33496","FBgn0041111","lilli","7","6.91","moderate","Yes","No","Compara, eggNOG, Hieranoid, Inparanoid, orthoMCL, Panther, RoundUp","","Add","lilli details"
"34","AFG3L2","10939","315","AFG3L2","Fly","39922","FBgn0036702","CG6512","14","13.82","high","Yes","Yes","eggNOG, Hieranoid, Homologene, Inparanoid, Isobase, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","CG6512 details"
"34","AFG3L2","10939","315","AFG3L2","Fly","37636","FBgn0034792","YME1L","4","3.91","moderate","No","No","eggNOG, OrthoDB, orthoMCL, Panther","","Add","YME1L details"
"34","AFG3L2","10939","315","AFG3L2","Fly","31253","FBgn0024992","Spg7","4","3.81","moderate","No","No","eggNOG, OrthoDB, OrthoFinder, orthoMCL","","Add","Spg7 details"
"35","AFMID","125061","20910","AFMID","Fly","33907","FBgn0031821","KFase","15","14.75","high","Yes","Yes","Compara, eggNOG, Hieranoid, Homologene, Inparanoid, Isobase, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","KFase details"
"36","AGK","55750","21869","AGK","Fly","326168","FBgn0260750","Mulk","14","13.72","high","Yes","Yes","Compara, eggNOG, Hieranoid, Homologene, Inparanoid, Isobase, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, TreeFam","","Add","Mulk details"
"37","AGPAT5","55326","20886","AGPAT5","Fly","39820","FBgn0036623","Agpat3","3","2.94","moderate","Yes","No","eggNOG, OrthoDB, RoundUp","","Add","Agpat3 details"
"37","AGPAT5","55326","20886","AGPAT5","Fly","39819","FBgn0036622","Agpat4","3","2.94","moderate","Yes","No","eggNOG, OrthoDB, RoundUp","","Add","Agpat4 details"
"38","AIFM1","9131","8768","AIFM1","Fly","33390","FBgn0031392","AIF","11","10.79","high","Yes","Yes","Compara, eggNOG, Homologene, Isobase, OMA, OrthoDB, OrthoFinder, orthoMCL, Panther, RoundUp, TreeFam","","Add","AIF details"
"39","AIFM3","150209","26398","AIFM3","Fly","35183","FBgn0032754","CG10700","14","13.75","high","Yes","Yes","Compara, eggNOG, Hieranoid, Inparanoid, Isobase, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","CG10700 details"
"39","AIFM3","150209","26398","AIFM3","Fly","31174","FBgn0025628","CG4199","14","13.75","high","Yes","Yes","Compara, eggNOG, Hieranoid, Inparanoid, Isobase, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","CG4199 details"
"39","AIM2","9447","357","AIM2","","none found","","","","","","","","","","",""
"40","AK2","204","362","AK2","Fly","37834","FBgn0283494","Adk2","15","14.75","high","Yes","Yes","Compara, eggNOG, Hieranoid, Homologene, Inparanoid, Isobase, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","Adk2 details"
"40","AK2","204","362","AK2","Fly","41318","FBgn0042094","Adk3","2","1.91","low","No","No","eggNOG, OrthoDB","","Add","Adk3 details"
"41","AK3","50808","17376","AK3","Fly","41318","FBgn0042094","Adk3","15","14.75","high","Yes","Yes","Compara, eggNOG, Hieranoid, Homologene, Inparanoid, Isobase, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","Adk3 details"
"41","AK3","50808","17376","AK3","Fly","37834","FBgn0283494","Adk2","2","1.91","low","No","No","eggNOG, OrthoDB","","Add","Adk2 details"
"42","AK4","205","363","AK4","Fly","41318","FBgn0042094","Adk3","10","9.94","moderate","Yes","No","eggNOG, Hieranoid, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, Panther, Phylome, TreeFam","","Add","Adk3 details"
"42","AK4","205","363","AK4","Fly","37834","FBgn0283494","Adk2","2","1.91","low","No","No","eggNOG, OrthoDB","","Add","Adk2 details"
"42","AK4","205","363","AK4","Fly","34220","FBgn0032083","CG9541","2","1.83","low","No","No","Compara, eggNOG","","Add","CG9541 details"
"43","AKAP1","8165","367","AKAP1","Fly","31459","FBgn0263987","spoon","11","10.7","high","Yes","Yes","Compara, eggNOG, Hieranoid, Inparanoid, Isobase, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, TreeFam","","Add","spoon details"
"44","ALAS1","211","396","ALAS1","Fly","37815","FBgn0020764","Alas","12","11.87","moderate","Yes","No","eggNOG, Hieranoid, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","Alas details"
"44","ALAS1","211","396","ALAS1","Fly","39333","FBgn0036208","CG10361","4","3.84","moderate","No","No","eggNOG, OrthoDB, orthoMCL, RoundUp","","Add","CG10361 details"
"44","ALAS1","211","396","ALAS1","Fly","34910","FBgn0002524","lace","2","1.83","low","No","No","Compara, eggNOG","","Add","lace details"
"45","ALDH16A1","126133","28114","ALDH16A1","Fly","35407","FBgn0032945","CG8665","2","1.83","moderate","Yes","No","Compara, eggNOG","","Add","CG8665 details"
"45","ALDH16A1","126133","28114","ALDH16A1","Fly","43244","FBgn0051075","CG31075","2","1.83","moderate","Yes","No","Compara, eggNOG","","Add","CG31075 details"
"46","ALDH18A1","5832","9722","ALDH18A1","Fly","40443","FBgn0037146","CG7470","15","14.75","high","Yes","Yes","Compara, eggNOG, Hieranoid, Homologene, Inparanoid, Isobase, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","CG7470 details"
"47","ALDH1B1","219","407","ALDH1B1","Fly","34256","FBgn0012036","Aldh","9","8.82","moderate","Yes","No","eggNOG, Hieranoid, Inparanoid, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, TreeFam","","Add","Aldh details"
"47","ALDH1B1","219","407","ALDH1B1","Fly","43244","FBgn0051075","CG31075","5","4.83","moderate","No","No","Compara, eggNOG, OrthoFinder, orthoMCL, Panther","","Add","CG31075 details"
"47","ALDH1B1","219","407","ALDH1B1","Fly","35407","FBgn0032945","CG8665","2","1.83","low","No","No","Compara, eggNOG","","Add","CG8665 details"
"48","ALDH1L2","160428","26777","ALDH1L2","Fly","35407","FBgn0032945","CG8665","14","13.8","high","Yes","Yes","Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","CG8665 details"
"48","ALDH1L2","160428","26777","ALDH1L2","Fly","43244","FBgn0051075","CG31075","3","2.84","low","No","No","Compara, eggNOG, OrthoDB","","Add","CG31075 details"
"48","ALDH1L2","160428","26777","ALDH1L2","Fly","34256","FBgn0012036","Aldh","2","1.91","low","No","No","eggNOG, OrthoDB","","Add","Aldh details"
"49","ALDH4A1","8659","406","ALDH4A1","Fly","40434","FBgn0037138","P5CDh1","13","12.62","high","Yes","Yes","Compara, eggNOG, Hieranoid, Homologene, Inparanoid, Isobase, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Phylome, TreeFam","","Add","P5CDh1 details"
"49","ALDH4A1","8659","406","ALDH4A1","Fly","39556","FBgn0036403","CG6661","6","5.66","moderate","No","Yes","Compara, eggNOG, Isobase, OrthoDB, Phylome, TreeFam","","Add","CG6661 details"
"49","ALDH4A1","8659","406","ALDH4A1","Fly","32625","FBgn0053092","P5CDh2","5","4.74","moderate","No","Yes","Compara, eggNOG, Isobase, OrthoFinder, TreeFam","","Add","P5CDh2 details"
"49","ALDH4A1","8659","406","ALDH4A1","Fly","326250","FBgn0083984","CG34148","2","1.92","low","No","No","OrthoDB, Phylome","","Add","CG34148 details"
"50","ALDH5A1","7915","408","ALDH5A1","Fly","43092","FBgn0039349","Ssadh","15","14.75","high","Yes","Yes","Compara, eggNOG, Hieranoid, Homologene, Inparanoid, Isobase, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","Ssadh details"
"51","ALDH6A1","4329","7179","ALDH6A1","Fly","30995","FBgn0023537","CG17896","13","12.71","high","Yes","Yes","Compara, eggNOG, Hieranoid, Homologene, Inparanoid, Isobase, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, TreeFam","","Add","CG17896 details"
"52","ALDH7A1","501","877","ALDH7A1","Fly","40097","FBgn0036857","Aldh7A1","14","13.74","high","Yes","Yes","Compara, eggNOG, Hieranoid, Homologene, Inparanoid, Isobase, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","Aldh7A1 details"
"53","ALKBH3","221120","30141","ALKBH3","Fly","37585","FBgn0034748","CG17807","1","0.9","low","Yes","No","eggNOG","","Add","CG17807 details"
"53","ALKBH3","221120","30141","ALKBH3","Fly","39335","FBgn0036210","CG14130","1","0.9","low","Yes","No","eggNOG","","Add","CG14130 details"
"53","ALKBH3","221120","30141","ALKBH3","Fly","2768870","FBgn0065035","AlkB","1","0.9","low","Yes","No","eggNOG","","Add","AlkB details"
"54","ALKBH7","84266","21306","ALKBH7","Fly","39335","FBgn0036210","CG14130","14","13.82","high","Yes","Yes","eggNOG, Hieranoid, Homologene, Inparanoid, Isobase, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","CG14130 details"
"54","ALKBH7","84266","21306","ALKBH7","Fly","31126","FBgn0029588","CG14798","3","2.99","moderate","No","Yes","Compara, Panther, TreeFam","","Add","CG14798 details"
"55","AMBRA1","55626","25990","AMBRA1","Fly","53428","FBgn0040066","wds","1","0.9","low","Yes","No","eggNOG","","Add","wds details"
"55","AMBRA1","55626","25990","AMBRA1","Fly","38761","FBgn0035724","CG10064","1","0.9","low","Yes","No","eggNOG","","Add","CG10064 details"
"55","AMBRA1","55626","25990","AMBRA1","Fly","37024","FBgn0034274","CG10931","1","0.9","low","Yes","No","eggNOG","","Add","CG10931 details"
"55","AMBRA1","55626","25990","AMBRA1","Fly","43040","FBgn0039301","Nup37","1","0.9","low","Yes","No","eggNOG","","Add","Nup37 details"
"55","AMBRA1","55626","25990","AMBRA1","Fly","37329","FBgn0034527","CG9945","1","0.9","low","Yes","No","eggNOG","","Add","CG9945 details"
"56","AMMECR1","9949","467","AMMECR1","Fly","42839","FBgn0039136","CG5902","13","12.79","high","Yes","Yes","Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","CG5902 details"
"57","AMT","275","473","AMT","Fly","34474","FBgn0032287","CG6415","14","13.84","high","Yes","Yes","Compara, eggNOG, Hieranoid, Homologene, Inparanoid, Isobase, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, RoundUp, TreeFam","","Add","CG6415 details"
"58","ANAPC13","25847","24540","ANAPC13","Fly","3885654","FBgn0250851","CG33981","10","9.96","high","Yes","Yes","Hieranoid, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","CG33981 details"
"59","ANGEL2","90806","30534","ANGEL2","Fly","37748","FBgn0016762","angel","10","9.86","moderate","Yes","No","Compara, eggNOG, Hieranoid, Inparanoid, OrthoDB, OrthoFinder, OrthoInspector, Panther, Phylome, TreeFam","","Add","angel details"
"59","ANGEL2","90806","30534","ANGEL2","Fly","42880","FBgn0011725","twin","2","1.91","low","No","No","eggNOG, OrthoDB","","Add","twin details"
"59","ANGEL2","90806","30534","ANGEL2","Fly","41339","FBgn0261808","cu","2","1.91","low","No","No","eggNOG, OrthoDB","","Add","cu details"
"59","ANGEL2","90806","30534","ANGEL2","Fly","326158","FBgn0051759","CG31759","2","1.91","low","No","No","eggNOG, OrthoDB","","Add","CG31759 details"
"60","ANKRD13D","338692","27880","ANKRD13D","Fly","37199","FBgn0034418","CG15118","14","13.8","high","Yes","Yes","Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","CG15118 details"
"60","ANKRD13D","338692","27880","ANKRD13D","Fly","37072","FBgn0034304","CG5742","2","1.91","low","No","No","eggNOG, OrthoDB","","Add","CG5742 details"
"60","ANKRD33B","651746","35240","ANKRD33B","","none found","","","","","","","","","","",""
"60","ANKRD34B","340120","33736","ANKRD34B","","none found","","","","","","","","","","",""
"60","ANKRD34C","390616","33888","ANKRD34C","","none found","","","","","","","","","","",""
"60","ANKRD37","353322","29593","ANKRD37","","none found","","","","","","","","","","",""
"61","ANKRD44","91526","25259","ANKRD44","Fly","33768","FBgn0016920","nompC","3","2.96","high","Yes","Yes","eggNOG, Inparanoid, OrthoDB","","Add","nompC details"
"61","ANKRD44","91526","25259","ANKRD44","Fly","38863","FBgn0261788","Ank2","3","2.81","moderate","Yes","No","eggNOG, OrthoDB, orthoMCL","","Add","Ank2 details"
"61","ANKRD44","91526","25259","ANKRD44","Fly","43095","FBgn0027508","Tnks","2","1.91","low","No","No","eggNOG, OrthoDB","","Add","Tnks details"
"61","ANKRD44","91526","25259","ANKRD44","Fly","43770","FBgn0011747","Ank","2","1.8","low","No","No","eggNOG, orthoMCL","","Add","Ank details"
"62","ANKRD52","283373","26614","ANKRD52","Fly","33768","FBgn0016920","nompC","2","2.06","moderate","Yes","No","Inparanoid, OrthoDB","","Add","nompC details"
"62","ANKRD52","283373","26614","ANKRD52","Fly","38863","FBgn0261788","Ank2","2","1.91","moderate","Yes","No","OrthoDB, orthoMCL","","Add","Ank2 details"
"63","ANKRD63","100131244","40027","ANKRD63","Fly","39368","FBgn0041096","rols","2","2.11","moderate","Yes","No","OrthoDB, Panther","","Add","rols details"
"63","APBB2","323","582","APBB2","","none found","","","","","","","","","","",""
"63","APCDD1L","164284","26892","APCDD1L","","none found","","","","","","","","","","",""
"64","APOO","79135","28727","APOO","Fly","41959","FBgn0038400","CG5903","8","7.86","moderate","Yes","No","Compara, eggNOG, Inparanoid, OrthoDB, OrthoFinder, Panther, Phylome, TreeFam","","Add","CG5903 details"
"65","APOOL","139322","24009","APOOL","Fly","41959","FBgn0038400","CG5903","10","9.89","high","Yes","Yes","Compara, eggNOG, Inparanoid, OrthoDB, OrthoFinder, OrthoInspector, Panther, Phylome, RoundUp, TreeFam","","Add","CG5903 details"
"65","AREG","374","651","AREG","","none found","","","","","","","","","","",""
"66","ARG2","384","664","ARG2","Fly","46717","FBgn0023535","arg","14","13.8","high","Yes","Yes","Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","arg details"
"67","ARGLU1","55082","25482","ARGLU1","Fly","34320","FBgn0051712","CG31712","11","10.83","high","Yes","Yes","Compara, eggNOG, Hieranoid, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp","","Add","CG31712 details"
"68","ARHGAP20","57569","18357","ARHGAP20","Fly","39693","FBgn0036518","RhoGAP71E","5","4.96","high","Yes","Yes","Compara, eggNOG, OrthoInspector, Panther, RoundUp","","Add","RhoGAP71E details"
"69","ARID4B","51742","15550","ARID4B","Fly","32877","FBgn0085451","htk","10","9.85","moderate","Yes","No","eggNOG, Hieranoid, Inparanoid, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","htk details"
"69","ARID4B","51742","15550","ARID4B","Fly","45976","FBgn0004795","retn","2","1.93","low","No","No","eggNOG, RoundUp","","Add","retn details"
"70","ARL6IP4","51329","18076","ARL6IP4","Fly","42857","FBgn0039149","CG18428","8","7.93","high","Yes","Yes","Compara, Hieranoid, OrthoFinder, OrthoInspector, Panther, Phylome, RoundUp, TreeFam","","Add","CG18428 details"
"71","ARL9","132946","23592","ARL9","Fly","43823","FBgn0013749","Arf102F","1","0.9","low","Yes","No","eggNOG","","Add","Arf102F details"
"71","ARL9","132946","23592","ARL9","Fly","42579","FBgn0038915","CG17819","1","0.9","low","Yes","Yes","eggNOG","","Add","CG17819 details"
"71","ARL9","132946","23592","ARL9","Fly","40506","FBgn0010348","Arf79F","1","0.9","low","Yes","No","eggNOG","","Add","Arf79F details"
"71","ARL9","132946","23592","ARL9","Fly","38931","FBgn0035866","Arl5","1","0.9","low","Yes","No","eggNOG","","Add","Arl5 details"
"71","ARL9","132946","23592","ARL9","Fly","43771","FBgn0039889","Arl4","1","0.9","low","Yes","No","eggNOG","","Add","Arl4 details"
"71","ARL9","132946","23592","ARL9","Fly","37236","FBgn0034446","Arl6","1","0.9","low","Yes","No","eggNOG","","Add","Arl6 details"
"71","ARMC1","55156","17684","ARMC1","","none found","","","","","","","","","","",""
"71","ARMC10","83787","21706","ARMC10","","none found","","","","","","","","","","",""
"71","ARMCX1","51309","18073","ARMCX1","","none found","","","","","","","","","","",""
"72","ARMCX2","9823","16869","ARMCX2","Fly","32362","FBgn0030540","CG11581","1","0.9","low","Yes","Yes","eggNOG","","Add","CG11581 details"
"72","AS3MT","57412","17452","AS3MT","","none found","","","","","","","","","","",""
"73","ATAD1","84896","25903","ATAD1","Fly","44021","FBgn0005322","nmd","14","13.82","high","Yes","Yes","eggNOG, Hieranoid, Homologene, Inparanoid, Isobase, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","nmd details"
"73","ATAD1","84896","25903","ATAD1","Fly","34858","FBgn0028868","CG4701","13","12.81","moderate","No","Yes","eggNOG, Hieranoid, Homologene, Inparanoid, Isobase, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","CG4701 details"
"74","ATAD3A","55210","25567","ATAD3A","Fly","53565","FBgn0040237","bor","14","13.8","high","Yes","Yes","Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam","","Add","bor details"
"75","ATAD3B","83858","24007","ATAD3B","Fly","53565","FBgn0040237","bor","12","11.79","moderate","Yes","No","eggNOG, Hieranoid, Inparanoid, Isobase, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, TreeFam","","Add","bor details"
"76","ATAD3C","219293","32151","ATAD3C","Fly","53565","FBgn0040237","bor","6","5.89","moderate","Yes","No","eggNOG, OMA, OrthoDB, Panther, Phylome, TreeFam","","Add","bor details"
